genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
classical,TRSWZOW128F14553F1,Jean-Yves Thibaudet,Meryton Townhall,-18.293,118.18799999999999,1,2,1,72.30649,35.35525,-57.6420871212,47.276696969700005,-6.67428409091,-17.4444204545,-4.5376212121199995,-4.39380681818,1.3476174242399999,7.67822348485,2.2188863636400002,-5.945333333330001,-1.62712121212,30.3445219527,2525.15104408,1214.90006747,1081.55943351,466.321626024,247.245572925,296.151892232,320.503329471,235.733446408,143.463787495,118.804371692,158.057338303
punk,TRVGYKI128F934F5F7,Venerea,Feeding The Mouth That Bites You,-3.592,192.377,1,0,1,155.21913999999998,53.9086798493,57.6056779661,45.248952919,-2.4304199623400002,-15.2255612053,-22.1026158192,8.0123126177,-1.39594538606,-0.85586252354,0.70356873823,-0.643798493409,-2.11693220339,4.62945132877,290.936495736,241.106676858,392.790497637,231.03211460400001,188.94390155099998,153.844606185,222.419740805,114.97155126,154.283810693,108.523078756,96.7839667223
soul and reggae,TRABPAC128F92DE383,The Skatalites,Cool Smoke,-6.694,125.279,4,10,1,184.29342,45.469002985100005,-2.19034328358,13.4711,0.351086567164,4.4703238806,24.402941791,3.3957119402999996,25.9408507463,1.9434283582099998,5.79206119403,-9.55373880597,9.75458955224,41.5272750119,985.5298844519999,2476.91552718,2353.21747981,453.366268947,1270.63659599,440.501640784,629.836105969,141.216315063,385.28798856199995,434.219419321,124.477565821
folk,TRGFNSI12903D13BDC,Fred Eaglesmith,Tunnel,-8.52,116.212,4,2,1,207.75138,42.7224455696,59.2096392405,-45.1129468354,11.138635443,29.2806101266,-4.15533291139,3.2266303797500004,-16.0575037975,-18.227843038,-14.2578037975,4.25463670886,0.808355696203,31.6794659255,2272.53834684,1864.59684894,1802.652093,994.130075238,1074.77313521,780.634931775,722.827334255,1032.79519179,493.83262130199995,300.70649610000004,451.11352841900003
dance and electronica,TRHNPMJ128F14AA680,Booka Shade,friend for a night,-12.905999999999999,122.00399999999999,4,7,1,401.3971,34.2983011945,-71.37145435149999,-90.5314321672,60.5688681741,2.68202474403,0.879372440273,6.62469496587,3.35737414676,-27.8288788396,-1.4520332764500001,8.77918003413,-20.4912879693,36.9326855219,6372.41152174,3768.84226856,3887.60424959,1623.87074803,3001.58160082,801.9760114489999,1505.79236064,488.00709648699996,613.9371330480001,538.035038474,603.886706429
soul and reggae,TRFOHBX128F427683E,Tweet,My Place (LP Version),-6.985,66.343,4,11,1,264.6722,42.2942520908,-40.3215591398,-54.0671505376,-13.2262508961,20.8682389486,-6.68557228196,-13.108921147,-19.9976176822,4.725258064519999,-14.9659199522,1.3980059737200001,3.2693643966500003,39.8786171658,3466.88275163,2885.02640606,3119.70727187,861.933610263,1280.92150961,896.801133005,1014.63527455,384.68328694400003,552.9195673190001,405.380678426,334.125550179
jazz and blues,TRDXXKN128F92F6A94,Freddie Hubbard,The Things We Did Last Summer,-17.901,109.00200000000001,3,7,0,672.91383,30.989958860799998,-64.9902030591,36.036217827,1.1718528481000001,-0.7833728902949999,-7.215587552739999,13.2040427215,10.3247204641,2.69879746835,3.56535390295,-2.87455379747,7.1759894514800004,56.1259045205,4386.1040524,5150.35845771,1828.36324529,814.927298749,1194.88628217,736.7059232419999,349.22061517699996,307.89300436900004,281.835792493,268.009399239,311.32629161
folk,TRHLZVH128F14970B1,Jonathan Edwards,Train Of Glory (Single/LP Version),-14.169,222.63299999999998,1,7,1,148.87138000000002,39.921912408800004,38.8737722628,6.85400145985,-8.211940145989999,6.48685839416,4.77340437956,6.900981021900001,4.479680291969999,8.0626189781,-0.6331328467149999,-6.51282627737,11.483080292,17.2243852157,5780.61075305,1740.82762571,1320.0060479,1073.91721457,916.6050005330001,870.309412646,624.639807777,548.6927644369999,351.917925835,373.266833417,564.889425639
classic pop and rock,TRZPVEE12903CD4633,Cyndi Lauper,Higher Plane (Bonus Track),-6.3260000000000005,86.712,3,1,0,252.86485,47.269077081199995,15.651889003099999,50.5449527235,8.673591983560001,-23.945140801599997,-14.398864337100001,10.127749229199999,-2.57876361768,7.84912024666,3.5676043165499998,-0.893595066804,-4.71869373073,35.915771436,1747.84317383,3877.34273459,797.1410764780001,784.899089716,542.185581215,759.569581429,296.757954063,335.778722798,213.58875349299998,191.446488403,442.82108962
soul and reggae,TRANRWC12903CC60C2,Natty King feat. Daddy Rings,Talk to dem,-12.944,146.063,4,0,1,287.4771,38.091568056599996,34.6693485445,9.295239181749999,15.225025177000001,4.147733280880001,3.8710708103900004,14.086933910299999,6.84441463415,1.12408733281,9.74841542093,-3.97170259638,1.58777104642,14.238089419200001,1396.05879965,2244.90897649,1863.62520226,818.734714965,1563.06293584,889.160489502,557.022928793,737.63910669,408.448090161,429.213297636,397.354267086
soul and reggae,TRYEAYN128F4233579,Tom Baxter,Better,-10.395999999999999,81.945,4,3,1,244.00933999999998,40.3416977547,-34.4153454231,-22.0229412781,-18.5685405872,-12.629227979300001,-8.568590673580001,-2.4415354058700003,-5.5775751295300005,-1.28633333333,-7.75837651123,-0.0293212435233,10.673193437,80.41456472899999,3134.54780272,2275.44724522,1447.42917399,701.360820342,1032.58354475,456.980301724,500.15527489,327.79847293,350.65408078400003,265.60212373400003,194.246562988
punk,TRLMWHP12903CA8930,Stage Bottles,PC Idiots,-4.013,232.65200000000002,4,2,1,208.1171,52.2370382166,81.0034038217,18.6571197452,-10.3746547771,-13.564164331199999,-37.2230025478,-1.89893248408,1.87155541401,10.9262012739,12.312877707,-0.846817834395,-0.596322292994,9.452515055860001,496.822399548,341.026091955,731.7008241039999,368.097105134,400.05981669,225.99761914799998,214.984738232,176.58681150299998,126.00026252299999,144.53643261,143.076554692
classic pop and rock,TRUEOAY128E078EAD0,Ambulance Ltd,Country Gentleman,-8.333,113.40100000000001,4,8,0,212.4273,45.1487489422,-31.9050705219,-26.4501664316,-8.284376586739999,-23.6096643159,2.3840338504900003,-14.6135401975,-20.9935035261,4.88097884344,-13.8394301834,2.07847672779,7.76295486601,19.7560658467,1830.97285643,1226.61298012,1479.53498776,677.743168457,786.1345986110001,390.12234059,512.162756185,570.7977183930001,516.22603205,194.44301498599998,235.32720169599997
soul and reggae,TRYNCTQ128F92D0A1E,The New Mastersounds,Paranoid (is It Any Wonder),-6.212000000000001,185.938,4,10,0,367.90812,47.9979457308,-62.832776411000005,13.9183509407,10.1081729378,-20.8425397974,-9.06536107091,10.3944703329,-12.3517293777,7.4711801736600005,-11.397512300999999,2.60085745297,4.08311939219,24.313592692399997,3069.0273388,2084.4638684,1198.53009779,957.620548085,666.313362472,639.545912365,644.54914759,277.030312333,391.397791969,231.356470393,339.74984350200003
classic pop and rock,TROOHTE12903CC999E,Incognito,This Thing Called Love,-13.495,77.402,5,10,0,500.71465,38.773306329099995,-61.528191139200004,75.3700582278,20.0965411392,10.977402531600001,-6.102166455700001,-16.7707487342,-1.2450721518999999,9.04516518987,1.79523734177,4.82029746835,10.6016943038,45.5748922695,7598.82865816,3777.81176116,2174.97393997,1560.04343405,706.49054106,1573.421784,685.077510973,751.6313942419999,334.198001918,264.215112427,545.9412209440001
soul and reggae,TRXQBIV128F428C83F,Hil Street Soul,Lonely Road,-6.9639999999999995,147.561,3,2,1,265.74322,44.8562548131,45.5071098528,-19.2336942242,-16.858306908299998,-11.2197112118,-11.126526613800001,8.61785277463,4.55092978482,7.99949830125,6.214523216310001,-5.82565911665,4.8732944507400004,40.1084096803,1938.03331945,2503.89711988,2454.2428176999997,918.581304414,929.879928736,770.096174744,507.325165981,386.23941336400003,326.182546381,522.099766277,376.760684378
pop,TRIFLQR128F4292432,Alcazar,Ritmo Del Amor,-4.034,125.016,4,4,0,198.50404,51.5480693512,91.99144183450001,15.462987695699999,5.9888098434,11.2027662192,-6.55958165548,9.97321252796,-4.18808389262,-6.988040268460001,4.23042729306,-1.69237807606,1.5212684563799999,11.677526563399999,1409.57612125,878.5955795269999,878.526257445,591.47410683,748.2899498410001,618.330866709,338.698460793,229.166548506,253.87751947700002,214.162639421,225.801445832
dance and electronica,TROWDJC128F92D1F1F,Fennesz + Sakamoto,Glow,-26.105999999999998,113.37799999999999,5,8,0,431.75138,25.143346296300003,-136.12632037,-8.56403333333,-13.694144444400001,24.438992592600002,-24.8850462963,-3.09655925926,15.4148518519,-9.348264814810001,4.59300740741,-0.9363666666670001,-5.34877407407,36.4181524412,4923.88396894,5250.75776755,3333.13901593,3466.82077594,644.62143664,1024.82902118,763.3788984480001,907.6711851169999,351.833338663,245.30256139099998,729.980353219
classic pop and rock,TRXQGHP128F14704CF,Screaming Jay Hawkins,Cookie Time,-10.24,164.197,4,0,1,239.04608,44.3677595745,-20.831092553199998,30.8154446809,6.930279787230001,-17.1005595745,-7.79640212766,17.1499148936,0.595941489362,-9.3122787234,-5.33373617021,-2.8091138297900002,-6.146413829789999,22.8039452039,911.106058405,1389.50384862,1140.89226902,553.618587778,575.114982304,436.18625072699996,250.199274249,584.975737284,286.225466558,186.274383375,406.39630153400003
hip-hop,TRUNQRF12903CA6D1C,DJ Babu,Takeova,-9.097999999999999,90.76700000000001,4,9,1,107.17995,41.6575087719,27.466809210500003,-36.4386688596,23.17175,-51.555975877200005,-2.49260307018,21.819585526300003,8.49512280702,27.351122807,13.027745614,0.06811184210530001,15.0090921053,16.6603067017,2230.57962189,3211.67469501,3949.69271938,818.3881851680001,2526.32863466,621.2010296240001,622.737558551,468.48263954199996,325.02233439099996,377.164153569,325.157583395
folk,TRGCJFV128F422FC4D,The Klezmatics,Doyna,-19.896,95.155,1,7,1,138.70975,28.995572973,-38.620227027,54.027940540500005,3.47813513514,-15.5236324324,-9.58805675676,17.5952378378,8.98339189189,5.54619189189,6.05091621622,-7.49185405405,-1.29158108108,92.0549549041,4197.62915604,7770.78573528,1988.60999221,2599.10729664,577.339555421,861.858798225,320.063149919,1329.47447717,230.31043019,259.718340162,1274.19441353
classic pop and rock,TRWKAXL128F932EC73,Buraka Som Sistema,Sound Of Kuduro ft DJ Znobia_ MIA_ Saborosa & Puto Prata,-9.607999999999999,135.039,4,7,1,287.29424,41.6679069401,12.894455047300001,-41.2040433754,12.7738138801,-5.22564826498,10.1068927445,10.2497705047,11.8368966877,13.533922712899999,-5.49040378549,-9.39190299685,-2.22890772871,17.688016226400002,2150.71446558,3148.52735677,5426.76086536,791.654368498,2452.11389077,455.99117116300005,740.611117798,230.48270023400002,503.16230359400004,911.916092905,197.453611365
jazz and blues,TRLMWNA128F146604F,Charlie Hunter,Grinch Comfort,-18.698,70.208,1,11,1,38.13832,28.514563953499998,-39.7655,-88.91704651159999,4.37790697674,12.410796511600001,-6.92106976744,-11.533761627899999,-17.4628139535,-32.1129244186,-14.3031744186,5.33518604651,24.0348255814,109.281899362,1747.7378230999998,976.643432196,1512.60671444,572.623134918,843.001098832,447.136270682,797.38603607,970.1149322210001,424.551098551,226.27073607,696.257308411
classic pop and rock,TRVNDBF128F14894A6,Little Feat (With Linda Ronstadt),All That You Dream (2006 Remastered Live LP Version),-8.076,112.83200000000001,4,9,1,273.6322,45.027955023900006,28.2257789474,23.5628114833,7.68214736842,-46.0541483254,0.702320574163,-7.180592344500001,-0.259338755981,-3.0223358851700004,-3.4783377990400006,0.709605741627,-3.54031674641,23.721155719499997,1670.91992061,1355.59115534,1115.59061903,905.693944612,924.845448377,389.127872678,325.853161252,323.425139639,221.54341690099997,222.48123289900002,272.631643658
classic pop and rock,TROTYPC128E07940AB,Burning Spear,Door Peep,-13.877,130.065,4,4,0,160.26077,37.6245553797,-45.371393987299996,1.89821202532,17.4259335443,-66.1129193038,6.28948417722,9.63423417722,-7.30305063291,10.3571629747,4.27909810127,0.0339446202532,4.23240506329,30.678505148800003,2209.04147684,3295.26717553,1875.00433244,1201.56898582,1848.1180539999998,910.161442322,678.852865744,508.186763041,348.837604152,373.146783679,175.670480323
classic pop and rock,TRDZLMC12903CD30A4,Emily Loizeau,I'm Facing A World Of Anger,-9.34,120.17,4,7,1,262.79138,43.0790762332,-75.8726038864,30.936884902800003,-10.4366995516,6.66541554559,-5.1699551569499995,-12.2945919283,1.8329312406599998,8.702428998510001,-5.34627503737,-1.07781016442,16.7874245142,37.053371194499995,2962.82826714,2110.31646718,1604.46429437,863.472855884,648.2004816030001,741.061446579,524.94133694,428.332846075,328.11790454,299.230372501,464.236915898
classic pop and rock,TRMPFAV128F4271D9D,Mark Kozelek,Love At First Feel,-12.869000000000002,131.814,1,3,1,132.77995,38.8791465969,15.574924083800001,-19.6060314136,-20.514513089,24.4722120419,-2.5580392670200003,4.51189790576,-1.77048429319,5.53526963351,-1.6156753926700003,-5.36497905759,21.203971204200002,32.5927789942,1691.43672976,670.133009978,1511.76322188,518.4486064390001,763.631319085,446.419763296,472.01710704,359.117803961,258.21081215099997,226.672446162,264.647004107
punk,TRRIOYZ128F9322BA5,Hladno Pivo,Rigoletto,-7.119,167.549,4,11,0,189.33506,48.2528483607,22.5947677596,42.2184672131,-0.10684562841499999,-21.3727090164,-13.8891543716,2.2432431694,7.5442527322399995,9.647632513660001,4.57968306011,-1.1577336065600001,13.1779631148,11.789975513900002,1058.89910143,1069.55392254,618.713354565,630.777051143,394.182749879,308.195401547,299.547642957,291.010044618,218.56836712400002,134.917639947,167.760969557
folk,TRYZVKL128F4262BC9,James Keelaghan,Fires Of Calais,-16.338,110.735,3,9,1,206.73261000000002,33.9859578606,-79.1010534846,-31.2263160454,-38.8989189627,-17.2171410049,0.9054359805509999,-32.3406045381,-1.4298703403600002,8.21747163695,-1.53810372771,-3.17084440843,13.1109416532,54.280434575200005,3587.76481364,2163.84847173,2322.38615956,1072.93554833,971.835440674,836.007185918,780.9911517139999,716.114374424,649.185821205,384.24672664400003,310.744573886
dance and electronica,TRBQYBR128F9308628,Hazard,PAPIGE,-6.175,136.047,3,0,1,216.00607999999997,47.0126992187,22.4132317708,10.5524791667,-1.5324765625,-33.7901549479,7.21033463542,-12.5215703125,-13.4963554687,16.4901015625,-0.9017981770829999,-0.145106770833,0.2595625,50.1925837051,2004.81278471,1425.73541017,1442.67150466,917.649074115,959.402061978,690.784484065,616.7698276819999,511.15514561199996,437.12280269,367.84604387400003,248.372217632
dance and electronica,TRJXZDX12903CE287E,Takagi Masakatsu,Ketle 1,-22.776,110.03299999999999,4,6,1,204.79955,29.1454130435,-213.753097187,-62.4516278772,-3.84606393862,66.5702647059,-28.074038363200003,-36.5668913043,-12.589129155999998,-0.9834629156010001,-0.328287723785,4.24638618926,-11.1032480818,17.9898131913,2507.32400205,589.030362799,1471.55015009,906.7469822710001,670.078768482,418.495635012,1506.05068412,1007.68145023,384.272039581,299.162292674,356.07986814599997
hip-hop,TRWDRLS128F92F5111,DJ Yoda / MC Paul Barman,Just Practising,-11.379000000000001,191.25599999999997,4,7,1,110.81098,41.515661141799995,1.03177163904,32.2651252302,21.6753167587,-3.6272044198900004,9.04088581952,-7.34826151013,1.26221546961,-3.9201362799300004,0.8453314917129999,-0.777197053407,-3.90822099448,15.5836781651,4090.05431982,2418.39107672,2374.18491632,1193.39707662,1303.07538231,939.6215390110001,1313.01119633,589.868429411,590.073868502,633.8158047769999,528.8608437080001
dance and electronica,TRVYKIR128F425180C,Masta Ace,Play Hard,-7.395,103.20100000000001,4,2,1,162.71628,44.9465537084,7.57416112532,-8.18694629156,-8.61203452685,24.961028133000003,-1.4603670076700002,-12.3770946292,-2.28642966752,-15.3332161125,2.03144245524,-4.189410485930001,1.21943094629,16.7609140374,3143.26979211,2742.83259958,2294.75839125,1764.05054865,1388.53478202,1273.44483359,1402.46494198,446.26100575,654.4872162190001,552.922748551,372.00529012199996
soul and reggae,TRQNTHA128F4256052,Tom Baxter,Skybound (Napster Live Session),-10.614,189.317,7,2,1,285.59628,41.2567112254,-35.0409434447,-37.977195372800004,5.1116940874,9.47915766924,-5.565673521849999,-22.860365895500003,-12.542919451600001,-1.41002570694,-2.5280634104499997,8.70996658098,20.3816195373,21.7367605104,1895.29293246,1922.63823725,2553.01178079,682.752897144,1435.61881521,676.45924028,727.369233603,337.681281028,506.34088702300005,338.585591564,421.425813439
folk,TRHOEJI128F42B10D7,Alex de Grassi,Cumulus,-22.773000000000003,124.493,4,0,1,298.44853,29.112959821399997,-73.6987645089,-58.3291171875,-17.971595982100002,-0.312803571429,-14.9992600446,-10.7920301339,-12.339977678599999,6.954722098210001,2.4125881696400002,6.3842265625,10.7845580357,31.598190482800003,2782.32355311,1122.45890738,888.15289429,491.596521475,618.226091773,215.77905813,232.30054438599998,309.647189489,206.95002832,160.07748527299998,253.643678468
classic pop and rock,TRUAOBN128E078562D,Billy Ray Cyrus,The Other Side (album version),-9.835,101.917,4,2,1,238.39302,44.000045082,-9.54052868852,5.960584699450001,-2.63521311475,-2.3424863388,-11.8764180328,-2.73182650273,-17.8512786885,12.7346147541,-5.99426775956,2.31129234973,-3.47102459016,12.7379389747,1316.79888582,1028.88786881,900.6582875260001,660.6199135090001,503.694070765,415.493386299,503.83910499300003,413.221992423,306.473039456,205.694039349,301.723534745
classic pop and rock,TRHUEMT128F42246F9,Gene Chandler,The Big Lie,-12.02,87.352,3,3,1,153.44281,40.303486005100005,30.0464300254,-14.4100279898,-23.5518829517,38.269941475799996,-4.645292620869999,-15.920340966900001,-7.728862595419999,16.1499033079,-5.79345292621,-6.041198473280001,16.4967480916,30.141359349000002,4516.28474769,2281.67720259,2745.25974573,980.5378672710001,906.6897565119999,773.8133321280001,616.64926878,527.196201014,340.060081103,438.39356631699997,476.77091854
